2026-07-17T15:46:44.366Z,160ae51c-352e-49a8-b325-b08a7d55a9ae,,,sessionEnd,,,,,,,
2026-07-27T17:03:58.755Z,808e763c-05cb-4041-a030-5134b48c09f4,Zephyr,ZephyrBoard,stateExit,,,595,,,,
2026-07-27T17:03:59.110Z,808e763c-05cb-4041-a030-5134b48c09f4,Zephyr,ZephyrMicrochip,elementTap,ZEPHYR_ZSDK_BUTTON,button,,,,,
2026-07-27T17:03:59.110Z,808e763c-05cb-4041-a030-5134b48c09f4,Zephyr,ZephyrMicrochip,actionRun,ZEPHYR_ZSDK_BUTTON,,,setState,,,
2026-07-27T17:03:59.110Z,808e763c-05cb-4041-a030-5134b48c09f4,Zephyr,ZephyrMicrochip,stateExit,,,355,,,,
2026-07-27T17:03:59.674Z,808e763c-05cb-4041-a030-5134b48c09f4,Zephyr,ZephyrzSDK,elementTap,ZEPHYR_MC_BUTTON,button,,,,,
2026-07-27T17:03:59.674Z,808e763c-05cb-4041-a030-5134b48c09f4,Zephyr,ZephyrzSDK,actionRun,ZEPHYR_MC_BUTTON,,,setState,,,
2026-07-27T17:03:59.674Z,808e763c-05cb-4041-a030-5134b48c09f4,Zephyr,ZephyrzSDK,stateExit,,,564,,,,
2026-07-27T17:04:07.597Z,808e763c-05cb-4041-a030-5134b48c09f4,Zephyr,ZephyrMicrochip,elementTap,ZEPHYR_BOARD_BUTTON,button,,,,,
2026-07-27T17:04:07.597Z,808e763c-05cb-4041-a030-5134b48c09f4,Zephyr,ZephyrMicrochip,actionRun,ZEPHYR_BOARD_BUTTON,,,setState,,,
2026-07-27T17:04:07.597Z,808e763c-05cb-4041-a030-5134b48c09f4,Zephyr,ZephyrMicrochip,stateExit,,,7923,,,,
2026-07-27T17:04:08.035Z,808e763c-05cb-4041-a030-5134b48c09f4,Zephyr,ZephyrBoard,elementTap,ZEPHYR_MC_BUTTON,button,,,,,
2026-07-27T17:04:08.035Z,808e763c-05cb-4041-a030-5134b48c09f4,Zephyr,ZephyrBoard,actionRun,ZEPHYR_MC_BUTTON,,,setState,,,
2026-07-27T17:04:08.035Z,808e763c-05cb-4041-a030-5134b48c09f4,Zephyr,ZephyrBoard,stateExit,,,438,,,,
2026-07-27T17:04:08.386Z,808e763c-05cb-4041-a030-5134b48c09f4,Zephyr,ZephyrMicrochip,elementTap,ZEPHYR_ZSDK_BUTTON,button,,,,,
2026-07-27T17:04:08.386Z,808e763c-05cb-4041-a030-5134b48c09f4,Zephyr,ZephyrMicrochip,actionRun,ZEPHYR_ZSDK_BUTTON,,,setState,,,
2026-07-27T17:04:08.386Z,808e763c-05cb-4041-a030-5134b48c09f4,Zephyr,ZephyrMicrochip,stateExit,,,351,,,,
2026-07-27T17:04:11.346Z,808e763c-05cb-4041-a030-5134b48c09f4,Zephyr,ZephyrzSDK,elementTap,ZEPHYR_MC_BUTTON,button,,,,,
2026-07-27T17:04:11.346Z,808e763c-05cb-4041-a030-5134b48c09f4,Zephyr,ZephyrzSDK,actionRun,ZEPHYR_MC_BUTTON,,,setState,,,
2026-07-27T17:04:11.346Z,808e763c-05cb-4041-a030-5134b48c09f4,Zephyr,ZephyrzSDK,stateExit,,,2960,,,,
2026-07-27T17:04:11.875Z,808e763c-05cb-4041-a030-5134b48c09f4,Zephyr,ZephyrMicrochip,elementTap,ZEPHYR_ZSDK_BUTTON,button,,,,,
2026-07-27T17:04:11.875Z,808e763c-05cb-4041-a030-5134b48c09f4,Zephyr,ZephyrMicrochip,actionRun,ZEPHYR_ZSDK_BUTTON,,,setState,,,
2026-07-27T17:04:11.875Z,808e763c-05cb-4041-a030-5134b48c09f4,Zephyr,ZephyrMicrochip,stateExit,,,529,,,,
2026-07-27T17:04:12.744Z,808e763c-05cb-4041-a030-5134b48c09f4,Zephyr,ZephyrzSDK,elementTap,ZEPHYR_MC_BUTTON,button,,,,,
2026-07-27T17:04:12.744Z,808e763c-05cb-4041-a030-5134b48c09f4,Zephyr,ZephyrzSDK,actionRun,ZEPHYR_MC_BUTTON,,,setState,,,
2026-07-27T17:04:12.744Z,808e763c-05cb-4041-a030-5134b48c09f4,Zephyr,ZephyrzSDK,stateExit,,,869,,,,
2026-07-27T17:04:12.885Z,808e763c-05cb-4041-a030-5134b48c09f4,Zephyr,ZephyrMicrochip,elementTap,ZEPHYR_MC_BUTTON,button,,,,,
2026-07-27T17:04:12.885Z,808e763c-05cb-4041-a030-5134b48c09f4,Zephyr,ZephyrMicrochip,actionRun,ZEPHYR_MC_BUTTON,,,setState,,,
2026-07-27T17:04:12.885Z,808e763c-05cb-4041-a030-5134b48c09f4,Zephyr,ZephyrMicrochip,stateExit,,,141,,,,
2026-07-27T17:04:15.820Z,808e763c-05cb-4041-a030-5134b48c09f4,Zephyr,ZephyrMicrochip,sessionEnd,,,,,,,
timestamp,sessionId,scene,sceneState,kind,element,elementType,duration,actionType,sourceId,value,error
2026-07-27T17:04:15.822Z,b1dd4925-73fc-4bb8-b35e-97b54fbfa1bf,Zephyr,ZephyrMicrochip,sessionEnd,,,,,,,
2026-07-27T17:04:44.047Z,b1dd4925-73fc-4bb8-b35e-97b54fbfa1bf,Zephyr,ZephyrMicrochip,sessionEnd,,,,,,,
timestamp,sessionId,scene,sceneState,kind,element,elementType,duration,actionType,sourceId,value,error
2026-07-27T17:04:44.050Z,143dd592-4422-48f2-89fb-d82a48542a32,Zephyr,ZephyrMicrochip,sessionEnd,,,,,,,
2026-07-27T17:04:44.742Z,143dd592-4422-48f2-89fb-d82a48542a32,Zephyr,ZephyrMicrochip,elementTap,Zephyr,button,,,,,
2026-07-27T17:04:44.742Z,143dd592-4422-48f2-89fb-d82a48542a32,Zephyr,ZephyrMicrochip,actionRun,Zephyr,,,goToScene,,,
2026-07-27T17:04:44.743Z,143dd592-4422-48f2-89fb-d82a48542a32,Zephyr,,sceneEnter,,,,,,,
2026-07-27T17:04:45.740Z,143dd592-4422-48f2-89fb-d82a48542a32,Zephyr,,elementTap,ZEPHYR_MC_BUTTON,button,,,,,
2026-07-27T17:04:45.740Z,143dd592-4422-48f2-89fb-d82a48542a32,Zephyr,,actionRun,ZEPHYR_MC_BUTTON,,,setState,,,
2026-07-27T17:04:45.740Z,143dd592-4422-48f2-89fb-d82a48542a32,Zephyr,,stateExit,,,997,,,,
2026-07-27T17:04:48.155Z,143dd592-4422-48f2-89fb-d82a48542a32,Zephyr,ZephyrMicrochip,sessionEnd,,,,,,,
timestamp,sessionId,scene,sceneState,kind,element,elementType,duration,actionType,sourceId,value,error
2026-07-27T17:04:48.157Z,69771821-9a76-49bd-ad10-abeaf9b9e444,Zephyr,ZephyrMicrochip,sessionEnd,,,,,,,
2026-07-27T17:04:56.953Z,69771821-9a76-49bd-ad10-abeaf9b9e444,Zephyr,ZephyrMicrochip,sessionEnd,,,,,,,
timestamp,sessionId,scene,sceneState,kind,element,elementType,duration,actionType,sourceId,value,error
2026-07-27T17:04:56.955Z,eab749fe-e417-412b-808e-005fb44aa0e5,Zephyr,ZephyrMicrochip,sessionEnd,,,,,,,
2026-07-27T17:04:57.873Z,eab749fe-e417-412b-808e-005fb44aa0e5,Zephyr,ZephyrMicrochip,elementTap,Zephyr,button,,,,,
2026-07-27T17:04:57.873Z,eab749fe-e417-412b-808e-005fb44aa0e5,Zephyr,ZephyrMicrochip,actionRun,Zephyr,,,goToScene,,,
2026-07-27T17:04:57.874Z,eab749fe-e417-412b-808e-005fb44aa0e5,Zephyr,,sceneEnter,,,,,,,
2026-07-27T17:04:58.712Z,eab749fe-e417-412b-808e-005fb44aa0e5,Zephyr,,elementTap,ZEPHYR_MC_BUTTON,button,,,,,
2026-07-27T17:04:58.712Z,eab749fe-e417-412b-808e-005fb44aa0e5,Zephyr,,actionRun,ZEPHYR_MC_BUTTON,,,setState,,,
2026-07-27T17:04:58.712Z,eab749fe-e417-412b-808e-005fb44aa0e5,Zephyr,,stateExit,,,838,,,,
2026-07-27T17:05:00.835Z,eab749fe-e417-412b-808e-005fb44aa0e5,Zephyr,ZephyrMicrochip,sessionEnd,,,,,,,
timestamp,sessionId,scene,sceneState,kind,element,elementType,duration,actionType,sourceId,value,error
2026-07-27T17:05:00.836Z,afde8cc1-361e-4ad1-91ca-645cd9cd8e90,Zephyr,ZephyrMicrochip,sessionEnd,,,,,,,
2026-07-27T17:05:03.953Z,afde8cc1-361e-4ad1-91ca-645cd9cd8e90,Zephyr,ZephyrMicrochip,sessionEnd,,,,,,,
timestamp,sessionId,scene,sceneState,kind,element,elementType,duration,actionType,sourceId,value,error
2026-07-27T17:05:03.954Z,2306cb20-05fb-493e-beb7-6ed3efa6f103,Zephyr,ZephyrMicrochip,sessionEnd,,,,,,,
2026-07-27T17:05:04.597Z,2306cb20-05fb-493e-beb7-6ed3efa6f103,Zephyr,ZephyrMicrochip,elementTap,Zephyr,button,,,,,
2026-07-27T17:05:04.597Z,2306cb20-05fb-493e-beb7-6ed3efa6f103,Zephyr,ZephyrMicrochip,actionRun,Zephyr,,,goToScene,,,
2026-07-27T17:05:04.598Z,2306cb20-05fb-493e-beb7-6ed3efa6f103,Zephyr,,sceneEnter,,,,,,,
2026-07-27T17:05:07.625Z,2306cb20-05fb-493e-beb7-6ed3efa6f103,Zephyr,,sessionEnd,,,,,,,
timestamp,sessionId,scene,sceneState,kind,element,elementType,duration,actionType,sourceId,value,error
2026-07-27T17:05:07.627Z,cb24d117-9340-40cb-8d66-2947f2dd7dce,Zephyr,,sessionEnd,,,,,,,
2026-07-27T17:07:50.831Z,cb24d117-9340-40cb-8d66-2947f2dd7dce,Zephyr,,sessionEnd,,,,,,,
timestamp,sessionId,scene,sceneState,kind,element,elementType,duration,actionType,sourceId,value,error
2026-07-27T17:07:50.834Z,e8a5e8d6-4779-4a93-83e7-4535dca9eac8,Zephyr,,sessionEnd,,,,,,,
2026-07-27T17:07:51.514Z,e8a5e8d6-4779-4a93-83e7-4535dca9eac8,Zephyr,,elementTap,Zephyr,button,,,,,
2026-07-27T17:07:51.514Z,e8a5e8d6-4779-4a93-83e7-4535dca9eac8,Zephyr,,actionRun,Zephyr,,,goToScene,,,
2026-07-27T17:07:51.514Z,e8a5e8d6-4779-4a93-83e7-4535dca9eac8,Zephyr,,sceneEnter,,,,,,,
2026-07-27T17:07:54.814Z,e8a5e8d6-4779-4a93-83e7-4535dca9eac8,Zephyr,,elementTap,ZEPHYR_MC_BUTTON,button,,,,,
2026-07-27T17:07:54.814Z,e8a5e8d6-4779-4a93-83e7-4535dca9eac8,Zephyr,,actionRun,ZEPHYR_MC_BUTTON,,,setState,,,
2026-07-27T17:07:54.814Z,e8a5e8d6-4779-4a93-83e7-4535dca9eac8,Zephyr,,stateExit,,,3300,,,,
2026-07-27T17:07:55.028Z,e8a5e8d6-4779-4a93-83e7-4535dca9eac8,Zephyr,ZephyrMicrochip,elementTap,ZEPHYR_MC_BUTTON,button,,,,,
2026-07-27T17:07:55.028Z,e8a5e8d6-4779-4a93-83e7-4535dca9eac8,Zephyr,ZephyrMicrochip,actionRun,ZEPHYR_MC_BUTTON,,,setState,,,
2026-07-27T17:07:55.029Z,e8a5e8d6-4779-4a93-83e7-4535dca9eac8,Zephyr,ZephyrMicrochip,stateExit,,,214,,,,
2026-07-27T17:07:55.327Z,e8a5e8d6-4779-4a93-83e7-4535dca9eac8,Zephyr,ZephyrMicrochip,elementTap,ZEPHYR_BOARD_BUTTON,button,,,,,
2026-07-27T17:07:55.328Z,e8a5e8d6-4779-4a93-83e7-4535dca9eac8,Zephyr,ZephyrMicrochip,actionRun,ZEPHYR_BOARD_BUTTON,,,setState,,,
2026-07-27T17:07:55.328Z,e8a5e8d6-4779-4a93-83e7-4535dca9eac8,Zephyr,ZephyrMicrochip,stateExit,,,299,,,,
2026-07-27T17:07:55.824Z,e8a5e8d6-4779-4a93-83e7-4535dca9eac8,Zephyr,ZephyrBoard,elementTap,ZEPHYR_ZSDK_BUTTON,button,,,,,
2026-07-27T17:07:55.824Z,e8a5e8d6-4779-4a93-83e7-4535dca9eac8,Zephyr,ZephyrBoard,actionRun,ZEPHYR_ZSDK_BUTTON,,,setState,,,
2026-07-27T17:07:55.824Z,e8a5e8d6-4779-4a93-83e7-4535dca9eac8,Zephyr,ZephyrBoard,stateExit,,,496,,,,
2026-07-27T17:07:56.223Z,e8a5e8d6-4779-4a93-83e7-4535dca9eac8,Zephyr,ZephyrzSDK,elementTap,ZEPHYR_BOARD_BUTTON,button,,,,,
2026-07-27T17:07:56.223Z,e8a5e8d6-4779-4a93-83e7-4535dca9eac8,Zephyr,ZephyrzSDK,actionRun,ZEPHYR_BOARD_BUTTON,,,setState,,,
2026-07-27T17:07:56.223Z,e8a5e8d6-4779-4a93-83e7-4535dca9eac8,Zephyr,ZephyrzSDK,stateExit,,,399,,,,
2026-07-27T17:07:57.234Z,e8a5e8d6-4779-4a93-83e7-4535dca9eac8,Zephyr,ZephyrBoard,elementTap,ZEPHYR_MC_BUTTON,button,,,,,
2026-07-27T17:07:57.234Z,e8a5e8d6-4779-4a93-83e7-4535dca9eac8,Zephyr,ZephyrBoard,actionRun,ZEPHYR_MC_BUTTON,,,setState,,,
2026-07-27T17:07:57.234Z,e8a5e8d6-4779-4a93-83e7-4535dca9eac8,Zephyr,ZephyrBoard,stateExit,,,1011,,,,
2026-07-27T17:07:59.529Z,e8a5e8d6-4779-4a93-83e7-4535dca9eac8,Zephyr,ZephyrMicrochip,sessionEnd,,,,,,,
timestamp,sessionId,scene,sceneState,kind,element,elementType,duration,actionType,sourceId,value,error
2026-07-27T17:07:59.531Z,61d5151a-b709-4269-b5a6-ae2df7ccf3ff,Zephyr,ZephyrMicrochip,sessionEnd,,,,,,,
timestamp,sessionId,scene,sceneState,kind,element,elementType,duration,actionType,sourceId,value,error
2026-07-27T17:11:49.930Z,7d494578-c451-487b-bb3f-1272de48e4da,,,sessionEnd,,,,,,,
timestamp,sessionId,scene,sceneState,kind,element,elementType,duration,actionType,sourceId,value,error
2026-07-27T17:11:49.932Z,b938351a-1d21-4b65-80e4-800671d95804,,,sessionEnd,,,,,,,
2026-07-27T17:11:50.530Z,b938351a-1d21-4b65-80e4-800671d95804,,,elementTap,Zephyr,button,,,,,
2026-07-27T17:11:50.530Z,b938351a-1d21-4b65-80e4-800671d95804,,,actionRun,Zephyr,,,goToScene,,,
2026-07-27T17:11:50.530Z,b938351a-1d21-4b65-80e4-800671d95804,Zephyr,,sceneEnter,,,,,,,
2026-07-27T17:11:51.757Z,b938351a-1d21-4b65-80e4-800671d95804,Zephyr,,elementTap,ZEPHYR_MC_BUTTON,button,,,,,
2026-07-27T17:11:51.757Z,b938351a-1d21-4b65-80e4-800671d95804,Zephyr,,actionRun,ZEPHYR_MC_BUTTON,,,setState,,,
2026-07-27T17:11:51.757Z,b938351a-1d21-4b65-80e4-800671d95804,Zephyr,,stateExit,,,1227,,,,
2026-07-27T17:12:20.205Z,b938351a-1d21-4b65-80e4-800671d95804,Zephyr,ZephyrMicrochip,sessionEnd,,,,,,,
timestamp,sessionId,scene,sceneState,kind,element,elementType,duration,actionType,sourceId,value,error
2026-07-27T17:12:20.207Z,53cd4847-94f1-40a2-9b21-6d4a1b9cb8c4,Zephyr,ZephyrMicrochip,sessionEnd,,,,,,,
2026-07-27T17:12:42.344Z,53cd4847-94f1-40a2-9b21-6d4a1b9cb8c4,Zephyr,ZephyrMicrochip,sessionEnd,,,,,,,
timestamp,sessionId,scene,sceneState,kind,element,elementType,duration,actionType,sourceId,value,error
2026-07-27T17:12:42.346Z,33270811-a842-442b-9378-944b0b19394d,Zephyr,ZephyrMicrochip,sessionEnd,,,,,,,
2026-07-27T17:12:43.033Z,33270811-a842-442b-9378-944b0b19394d,Zephyr,ZephyrMicrochip,elementTap,Zephyr,button,,,,,
2026-07-27T17:12:43.033Z,33270811-a842-442b-9378-944b0b19394d,Zephyr,ZephyrMicrochip,actionRun,Zephyr,,,goToScene,,,
2026-07-27T17:12:43.033Z,33270811-a842-442b-9378-944b0b19394d,Zephyr,,sceneEnter,,,,,,,
2026-07-27T17:12:43.894Z,33270811-a842-442b-9378-944b0b19394d,Zephyr,,elementTap,ZEPHYR_MC_BUTTON,button,,,,,
2026-07-27T17:12:43.894Z,33270811-a842-442b-9378-944b0b19394d,Zephyr,,actionRun,ZEPHYR_MC_BUTTON,,,setState,,,
2026-07-27T17:12:43.894Z,33270811-a842-442b-9378-944b0b19394d,Zephyr,,stateExit,,,861,,,,
2026-07-27T17:12:46.183Z,33270811-a842-442b-9378-944b0b19394d,Zephyr,ZephyrMicrochip,sessionEnd,,,,,,,
timestamp,sessionId,scene,sceneState,kind,element,elementType,duration,actionType,sourceId,value,error
2026-07-27T17:12:46.185Z,4dada7fb-1a41-477c-8d7f-f6bba29455b0,Zephyr,ZephyrMicrochip,sessionEnd,,,,,,,
2026-07-27T17:12:57.145Z,4dada7fb-1a41-477c-8d7f-f6bba29455b0,Zephyr,ZephyrMicrochip,sessionEnd,,,,,,,
timestamp,sessionId,scene,sceneState,kind,element,elementType,duration,actionType,sourceId,value,error
2026-07-27T17:12:57.147Z,afb285bb-6032-4499-abe1-791a761bd830,Zephyr,ZephyrMicrochip,sessionEnd,,,,,,,
2026-07-27T17:12:57.787Z,afb285bb-6032-4499-abe1-791a761bd830,Zephyr,ZephyrMicrochip,elementTap,Zephyr,button,,,,,
2026-07-27T17:12:57.787Z,afb285bb-6032-4499-abe1-791a761bd830,Zephyr,ZephyrMicrochip,actionRun,Zephyr,,,goToScene,,,
2026-07-27T17:12:57.787Z,afb285bb-6032-4499-abe1-791a761bd830,Zephyr,,sceneEnter,,,,,,,
2026-07-27T17:12:58.697Z,afb285bb-6032-4499-abe1-791a761bd830,Zephyr,,elementTap,ZEPHYR_MC_BUTTON,button,,,,,
2026-07-27T17:12:58.698Z,afb285bb-6032-4499-abe1-791a761bd830,Zephyr,,actionRun,ZEPHYR_MC_BUTTON,,,setState,,,
2026-07-27T17:12:58.698Z,afb285bb-6032-4499-abe1-791a761bd830,Zephyr,,stateExit,,,911,,,,
2026-07-27T17:13:22.650Z,afb285bb-6032-4499-abe1-791a761bd830,Zephyr,ZephyrMicrochip,sessionEnd,,,,,,,
timestamp,sessionId,scene,sceneState,kind,element,elementType,duration,actionType,sourceId,value,error
2026-07-27T17:13:22.653Z,8a892cfa-0d30-4bac-b4b2-b8a56b123804,Zephyr,ZephyrMicrochip,sessionEnd,,,,,,,
timestamp,sessionId,scene,sceneState,kind,element,elementType,duration,actionType,sourceId,value,error
2026-07-27T17:23:20.626Z,e779a486-30a8-408f-8005-d79004c2f485,,,sessionEnd,,,,,,,
timestamp,sessionId,scene,sceneState,kind,element,elementType,duration,actionType,sourceId,value,error
2026-07-27T17:23:20.629Z,c87a9c9b-c53f-44f8-9e97-b9a48b8bd3b6,,,sessionEnd,,,,,,,
2026-07-27T17:23:21.301Z,c87a9c9b-c53f-44f8-9e97-b9a48b8bd3b6,,,elementTap,Zephyr,button,,,,,
2026-07-27T17:23:21.302Z,c87a9c9b-c53f-44f8-9e97-b9a48b8bd3b6,,,actionRun,Zephyr,,,goToScene,,,
2026-07-27T17:23:21.302Z,c87a9c9b-c53f-44f8-9e97-b9a48b8bd3b6,Zephyr,,sceneEnter,,,,,,,
2026-07-27T17:23:22.524Z,c87a9c9b-c53f-44f8-9e97-b9a48b8bd3b6,Zephyr,,elementTap,ZEPHYR_MC_BUTTON,button,,,,,
2026-07-27T17:23:22.524Z,c87a9c9b-c53f-44f8-9e97-b9a48b8bd3b6,Zephyr,,actionRun,ZEPHYR_MC_BUTTON,,,setState,,,
2026-07-27T17:23:22.525Z,c87a9c9b-c53f-44f8-9e97-b9a48b8bd3b6,Zephyr,,stateExit,,,1223,,,,
2026-07-27T17:23:26.160Z,c87a9c9b-c53f-44f8-9e97-b9a48b8bd3b6,Zephyr,ZephyrMicrochip,sessionEnd,,,,,,,
timestamp,sessionId,scene,sceneState,kind,element,elementType,duration,actionType,sourceId,value,error
2026-07-27T17:23:26.163Z,06852b64-48c8-43bb-b19e-6fca29a0ff56,Zephyr,ZephyrMicrochip,sessionEnd,,,,,,,
2026-07-27T17:28:39.585Z,06852b64-48c8-43bb-b19e-6fca29a0ff56,Zephyr,ZephyrMicrochip,sessionEnd,,,,,,,
timestamp,sessionId,scene,sceneState,kind,element,elementType,duration,actionType,sourceId,value,error
2026-07-27T17:28:39.589Z,1695b278-1948-40a6-ac67-5a9adeccb92f,Zephyr,ZephyrMicrochip,sessionEnd,,,,,,,
2026-07-27T17:28:41.128Z,1695b278-1948-40a6-ac67-5a9adeccb92f,Zephyr,ZephyrMicrochip,elementTap,Zephyr,button,,,,,
2026-07-27T17:28:41.128Z,1695b278-1948-40a6-ac67-5a9adeccb92f,Zephyr,ZephyrMicrochip,actionRun,Zephyr,,,goToScene,,,
2026-07-27T17:28:41.129Z,1695b278-1948-40a6-ac67-5a9adeccb92f,Zephyr,,sceneEnter,,,,,,,
2026-07-27T17:28:44.295Z,1695b278-1948-40a6-ac67-5a9adeccb92f,Zephyr,,sessionEnd,,,,,,,
timestamp,sessionId,scene,sceneState,kind,element,elementType,duration,actionType,sourceId,value,error
2026-07-27T17:28:44.297Z,fda5d33c-6c4e-463a-af72-91d41a9c5d86,Zephyr,,sessionEnd,,,,,,,
timestamp,sessionId,scene,sceneState,kind,element,elementType,duration,actionType,sourceId,value,error
2026-07-27T17:35:03.961Z,3184dce3-225f-4114-9d2d-edcf82bf666d,,,sessionEnd,,,,,,,
timestamp,sessionId,scene,sceneState,kind,element,elementType,duration,actionType,sourceId,value,error
2026-07-27T17:35:03.963Z,801d2c5e-0cdb-46fc-b215-3d8e401744e8,,,sessionEnd,,,,,,,
2026-07-27T17:35:04.712Z,801d2c5e-0cdb-46fc-b215-3d8e401744e8,,,elementTap,Zephyr,button,,,,,
2026-07-27T17:35:04.712Z,801d2c5e-0cdb-46fc-b215-3d8e401744e8,,,actionRun,Zephyr,,,goToScene,,,
2026-07-27T17:35:04.713Z,801d2c5e-0cdb-46fc-b215-3d8e401744e8,Zephyr,,sceneEnter,,,,,,,
2026-07-27T17:35:08.992Z,801d2c5e-0cdb-46fc-b215-3d8e401744e8,Zephyr,,sessionEnd,,,,,,,
timestamp,sessionId,scene,sceneState,kind,element,elementType,duration,actionType,sourceId,value,error
2026-07-27T17:35:08.995Z,11f1db3d-1ce8-44aa-bb51-b1fedba95b27,Zephyr,,sessionEnd,,,,,,,
2026-07-27T17:35:16.499Z,11f1db3d-1ce8-44aa-bb51-b1fedba95b27,Zephyr,,sessionEnd,,,,,,,
timestamp,sessionId,scene,sceneState,kind,element,elementType,duration,actionType,sourceId,value,error
2026-07-27T17:35:16.501Z,7fcdec81-5f94-472a-970b-d7c42baa4caa,Zephyr,,sessionEnd,,,,,,,
2026-07-27T17:35:17.121Z,7fcdec81-5f94-472a-970b-d7c42baa4caa,Zephyr,,elementTap,Zephyr,button,,,,,
2026-07-27T17:35:17.121Z,7fcdec81-5f94-472a-970b-d7c42baa4caa,Zephyr,,actionRun,Zephyr,,,goToScene,,,
2026-07-27T17:35:17.121Z,7fcdec81-5f94-472a-970b-d7c42baa4caa,Zephyr,,sceneEnter,,,,,,,
2026-07-27T17:35:19.237Z,7fcdec81-5f94-472a-970b-d7c42baa4caa,Zephyr,,sessionEnd,,,,,,,
timestamp,sessionId,scene,sceneState,kind,element,elementType,duration,actionType,sourceId,value,error
2026-07-27T17:35:19.239Z,f0489ace-23ef-4428-a23f-8dab7c23111c,Zephyr,,sessionEnd,,,,,,,
2026-07-27T17:35:34.398Z,f0489ace-23ef-4428-a23f-8dab7c23111c,Zephyr,,sessionEnd,,,,,,,
timestamp,sessionId,scene,sceneState,kind,element,elementType,duration,actionType,sourceId,value,error
2026-07-27T17:35:34.400Z,fe4265ee-783d-4a01-8e87-ac8e71ef1ffd,Zephyr,,sessionEnd,,,,,,,
2026-07-27T17:35:35.118Z,fe4265ee-783d-4a01-8e87-ac8e71ef1ffd,Zephyr,,elementTap,Zephyr,button,,,,,
2026-07-27T17:35:35.118Z,fe4265ee-783d-4a01-8e87-ac8e71ef1ffd,Zephyr,,actionRun,Zephyr,,,goToScene,,,
2026-07-27T17:35:35.118Z,fe4265ee-783d-4a01-8e87-ac8e71ef1ffd,Zephyr,,sceneEnter,,,,,,,
2026-07-27T17:35:37.088Z,fe4265ee-783d-4a01-8e87-ac8e71ef1ffd,Zephyr,,sessionEnd,,,,,,,
timestamp,sessionId,scene,sceneState,kind,element,elementType,duration,actionType,sourceId,value,error
2026-07-27T17:35:37.090Z,f752d4fc-c1ff-4893-855c-a099ac1d4108,Zephyr,,sessionEnd,,,,,,,
2026-07-27T17:36:30.251Z,f752d4fc-c1ff-4893-855c-a099ac1d4108,Zephyr,,sessionEnd,,,,,,,
timestamp,sessionId,scene,sceneState,kind,element,elementType,duration,actionType,sourceId,value,error
2026-07-27T17:36:30.253Z,cffd72bd-d96a-4d9d-bbd4-6be7cb5f65d4,Zephyr,,sessionEnd,,,,,,,
2026-07-27T17:36:30.982Z,cffd72bd-d96a-4d9d-bbd4-6be7cb5f65d4,Zephyr,,elementTap,Zephyr,button,,,,,
2026-07-27T17:36:30.983Z,cffd72bd-d96a-4d9d-bbd4-6be7cb5f65d4,Zephyr,,actionRun,Zephyr,,,goToScene,,,
2026-07-27T17:36:30.983Z,cffd72bd-d96a-4d9d-bbd4-6be7cb5f65d4,Zephyr,,sceneEnter,,,,,,,
2026-07-27T17:36:40.223Z,cffd72bd-d96a-4d9d-bbd4-6be7cb5f65d4,Zephyr,,elementTap,ZEPHYR_HOME_BUTTON,button,,,,,
2026-07-27T17:36:40.223Z,cffd72bd-d96a-4d9d-bbd4-6be7cb5f65d4,Zephyr,,actionRun,ZEPHYR_HOME_BUTTON,,,goToScene,,,
2026-07-27T17:36:40.223Z,cffd72bd-d96a-4d9d-bbd4-6be7cb5f65d4,Zephyr,,sceneExit,,,9240,,,,
2026-07-27T17:36:40.223Z,cffd72bd-d96a-4d9d-bbd4-6be7cb5f65d4,Home,,sceneEnter,,,,,,,
2026-07-27T17:36:41.444Z,cffd72bd-d96a-4d9d-bbd4-6be7cb5f65d4,Home,,elementTap,Zephyr,button,,,,,
2026-07-27T17:36:41.445Z,cffd72bd-d96a-4d9d-bbd4-6be7cb5f65d4,Home,,actionRun,Zephyr,,,goToScene,,,
2026-07-27T17:36:41.445Z,cffd72bd-d96a-4d9d-bbd4-6be7cb5f65d4,Home,,sceneExit,,,1222,,,,
2026-07-27T17:36:41.445Z,cffd72bd-d96a-4d9d-bbd4-6be7cb5f65d4,Zephyr,,sceneEnter,,,,,,,
2026-07-27T17:36:43.818Z,cffd72bd-d96a-4d9d-bbd4-6be7cb5f65d4,Zephyr,,elementTap,ZEPHYR_ZSDK_BUTTON,button,,,,,
2026-07-27T17:36:43.818Z,cffd72bd-d96a-4d9d-bbd4-6be7cb5f65d4,Zephyr,,actionRun,ZEPHYR_ZSDK_BUTTON,,,setState,,,
2026-07-27T17:36:43.818Z,cffd72bd-d96a-4d9d-bbd4-6be7cb5f65d4,Zephyr,,stateExit,,,2373,,,,
2026-07-27T17:36:44.483Z,cffd72bd-d96a-4d9d-bbd4-6be7cb5f65d4,Zephyr,ZephyrzSDK,elementTap,ZEPHYR_MC_BUTTON,button,,,,,
2026-07-27T17:36:44.483Z,cffd72bd-d96a-4d9d-bbd4-6be7cb5f65d4,Zephyr,ZephyrzSDK,actionRun,ZEPHYR_MC_BUTTON,,,setState,,,
2026-07-27T17:36:44.483Z,cffd72bd-d96a-4d9d-bbd4-6be7cb5f65d4,Zephyr,ZephyrzSDK,stateExit,,,664,,,,
